composed_key,schedDepTime,actDepTime,schedArrTime,actArrTime
2011-12-30 - CO-1272-IAH-ORD,44250.0,44275.0,44383.0,44401.0
2011-12-24 - AA-3880-ORD-IAH,35835.0,35848.0,36000.0,36001.0
2011-12-10 - AA-4362-DTW-ORD,15450.0,15456.0,15540.0,15502.0
2011-12-18 - AA-2385-DFW-IAH,26705.0,26715.0,26763.0,26757.0
2011-12-31 - AA-1593-MCO-MIA,45665.0,45678.0,45725.0,45720.0
2011-12-18 - AA-2957-DFW-CVG,26755.0,26785.0,26883.0,26888.0
2011-12-14 - UA-4685-BUF-CLE,20850.0,20855.0,20922.0,20898.0
2011-12-24 - CO-1676-IAH-PHL,35936.0,35936.0,36127.0,36102.0
2011-12-28 - CO-1687-MCO-IAH,41700.0,41706.0,41862.0,41849.0
2011-12-24 - AA-614-DFW-BOS,35990.0,35999.0,36190.0,36176.0
2011-12-08 - AA-706-DEN-ORD,12880.0,12877.0,13035.0,13004.0
2011-12-12 - UA-574-SFO-IAD,18400.0,18404.0,18703.0,18707.0
2011-12-26 - UA-6273-YYC-SFO,38325.0,38327.0,38513.0,38576.0
2011-12-09 - CO-1676-IAH-PHL,14275.0,14278.0,14473.0,14467.0
2011-12-26 - AA-3806-LAX-PHX,38825.0,38837.0,38900.0,38914.0
2011-12-08 - CO-1031-IAH-DFW,12815.0,12810.0,12889.0,12886.0
2011-12-13 - UA-952-IAD-FRA,20167.0,20166.0,20655.0,20626.0
2011-12-30 - AA-1381-DFW-SFO,44450.0,44466.0,44670.0,44674.0
2011-12-17 - AA-1956-CCS-MIA,25265.0,25260.0,25470.0,25471.0
2011-12-29 - CO-106-IAH-EWR,42765.0,42773.0,42976.0,42970.0
2011-12-31 - UA-2945-PHL-CLT,45660.0,45652.0,45765.0,45730.0
2011-12-20 - CO-1593-MCO-EWR,30305.0,30311.0,30462.0,30435.0
2011-12-31 - CO-1255-LAX-EWR,46070.0,46115.0,46379.0,46402.0
2011-12-07 - UA-1628-IAH-AUS,10990.0,11024.0,11052.0,11057.0
2011-12-07 - UA-523-IAD-AUS,11515.0,11531.0,11745.0,11751.0
2011-12-02 - AA-1072-MFE-DFW,4195.0,4206.0,4290.0,4294.0
2011-12-14 - UA-1473-EWR-LAX,21525.0,21530.0,21907.0,21904.0
2011-12-27 - AA-1084-DFW-FLL,40410.0,40418.0,40565.0,40566.0
2011-12-31 - AA-1999-EWR-MIA,45950.0,45960.0,46150.0,46110.0
2011-12-02 - UA-721-DEN-SFO,4020.0,4017.0,4183.0,4153.0
2011-12-09 - AA-1592-DFW-MCO,14080.0,14095.0,14220.0,14218.0
2011-12-08 - UA-5860-DAY-ORD,12282.0,12279.0,12365.0,12366.0
2011-12-18 - AA-4008-ORD-CLT,27145.0,27151.0,27255.0,27245.0
2011-12-25 - UA-1117-SJU-EWR,37242.0,37251.0,37503.0,37467.0
2011-12-22 - AA-4325-CLT-ORD,33190.0,33205.0,33314.0,33296.0
2011-12-11 - UA-855-IAH-SFO,16725.0,16740.0,16977.0,16977.0
2011-12-08 - UA-2744-PHX-MSP,12890.0,12893.0,13072.0,13058.0
2011-12-02 - UA-456-ORD-SFO,3836.0,3986.0,4092.0,4222.0
2011-12-02 - CO-1237-IAH-FLL,3860.0,3867.0,4008.0,4001.0
2011-12-31 - UA-2906-PHL-MCO,45890.0,45926.0,46043.0,46050.0
2011-12-04 - AA-3753-MSP-ORD,6715.0,6726.0,6795.0,6791.0
2011-12-04 - AA-568-ORD-FLL,6570.0,6575.0,6745.0,6732.0
2011-12-20 - UA-1974-CVG-CLT,30299.0,30324.0,30385.0,30407.0
2012-01-01 - AA-3801-PHX-LAX,47150.0,47173.0,47250.0,47240.0
2011-12-24 - UA-5487-SFO-MRY,35675.0,35687.0,35722.0,35716.0
2011-12-17 - UA-1426-GUA-EWR,25688.0,25707.0,25971.0,25977.0
2011-12-17 - AA-3806-LAX-PHX,25865.0,25871.0,25940.0,25940.0
2011-12-12 - UA-2708-CLT-MCO,18675.0,18687.0,18762.0,18754.0
2011-12-08 - UA-2563-MCO-CLT,12855.0,12848.0,12953.0,12937.0
2011-12-11 - AA-1940-ORD-MIA,17360.0,17375.0,17540.0,17527.0
2011-12-24 - UA-534-LAX-JFK,35520.0,35524.0,35846.0,35831.0
2011-12-28 - UA-2859-MSP-PHL,41085.0,41082.0,41248.0,41223.0
2011-12-10 - UA-1500-IAH-GUA,15295.0,15302.0,15465.0,15467.0
2011-12-08 - UA-3455-BDL-IAD,12950.0,12959.0,13030.0,13043.0
2011-12-05 - CO-1283-EWR-PDX,8655.0,8665.0,9013.0,9023.0
2011-12-09 - AA-3711-LAX-IAH,14620.0,14620.0,13365.0,13365.0
2011-12-25 - AA-2147-MIA-CUN,37500.0,37538.0,37605.0,37627.0
2011-12-19 - AA-2098-ORD-BOS,28640.0,28654.0,28756.0,28751.0
2012-01-03 - UA-271-DCA-DEN,50305.0,50333.0,50553.0,50547.0
2011-12-08 - UA-1705-CLE-LAX,12825.0,12829.0,13135.0,13154.0
2011-12-09 - UA-2623-CLT-SFO,14265.0,14282.0,14617.0,14592.0
2011-12-13 - AA-4366-ORD-CVG,20205.0,20215.0,20278.0,20261.0
2011-12-12 - CO-62-IAH-EWR,18510.0,18509.0,18723.0,18709.0
2011-12-02 - UA-1238-SAN-EWR,3845.0,3855.0,4170.0,4122.0
2011-12-28 - UA-2859-MSP-PHL,41085.0,41099.0,41238.0,41220.0
2011-12-31 - AA-2525-DFW-MIA,45445.0,45446.0,45610.0,45610.0
2012-01-02 - AA-4288-DTW-ORD,49135.0,49223.0,49220.0,49220.0
2011-12-09 - AA-4180-ORD-CLT,13965.0,13982.0,14075.0,14068.0
2011-12-22 - AA-252-LAX-MIA,33010.0,33048.0,33295.0,33299.0
2011-12-04 - UA-1596-IAH-SFO,6915.0,6949.0,7174.0,7175.0
2011-12-09 - AA-1039-ATL-MIA,14065.0,14079.0,14180.0,14178.0
2011-12-05 - AA-1217-FLL-DFW,8160.0,8179.0,8355.0,8357.0
2011-12-07 - UA-3050-PHX-CLT,11165.0,11170.0,11397.0,11414.0
2011-12-04 - UA-5638-SBA-SFO,7294.0,7293.0,7358.0,7364.0
2011-12-20 - UA-1005-PDX-EWR,29735.0,29752.0,30045.0,30042.0
2011-12-20 - UA-2725-FLL-PHL,29560.0,29551.0,29717.0,29701.0
2011-12-18 - CO-23-EWR-IAH,27027.0,27056.0,27277.0,27295.0
2011-12-09 - AA-4325-CLT-ORD,14470.0,14458.0,14615.0,14569.0
2011-12-03 - AA-2385-DFW-IAH,5105.0,5155.0,5151.0,5194.0
2011-12-02 - UA-4665-IAH-GRR,3877.0,3869.0,4030.0,4023.0
2011-12-26 - AA-4362-DTW-ORD,38490.0,38496.0,38580.0,38540.0
2011-12-17 - AA-446-DFW-PHL,25550.0,25564.0,25730.0,25737.0
2011-12-07 - AA-352-ORD-LGA,11480.0,11512.0,11582.0,11615.0
2011-12-20 - UA-2725-FLL-PHL,29560.0,29551.0,29717.0,29701.0
2011-12-25 - UA-3050-PHX-CLT,37085.0,37096.0,37317.0,37305.0
2011-12-31 - AA-1074-DFW-ATL,45840.0,45840.0,45955.0,45951.0
2011-12-11 - UA-3750-ATL-ORD,17137.0,17134.0,17260.0,17247.0
2011-12-04 - CO-4202-IAH-ATL,6820.0,6847.0,6940.0,6946.0
2011-12-24 - UA-4436-IAH-VER,36150.0,36161.0,36280.0,36289.0
2011-12-20 - CO-1614-LAX-IAH,29310.0,29440.0,29496.0,29628.0
2011-12-28 - AA-2525-DFW-MIA,41125.0,41139.0,41276.0,41265.0
2011-12-08 - UA-2744-PHX-MSP,12890.0,12893.0,13072.0,13058.0
2011-12-31 - CO-1239-IAH-LAX,45540.0,45541.0,45775.0,45762.0
2011-12-31 - AA-3816-DEN-LAX,45450.0,45450.0,45620.0,45620.0
2011-12-31 - AA-3514-CLE-MIA,45310.0,45321.0,45480.0,45466.0
2011-12-03 - AA-2111-MIA-LIM,5730.0,5754.0,6065.0,6087.0
2011-12-04 - CO-1687-MCO-IAH,7140.0,7148.0,7293.0,7298.0
2011-12-13 - AA-1874-DFW-EWR,19650.0,19646.0,19850.0,19828.0
2011-12-13 - AA-415-BOS-ORD,19535.0,19528.0,19720.0,19694.0
2011-12-13 - AA-4064-ORD-CLE,20145.0,20146.0,20230.0,20217.0
2011-12-08 - UA-271-PHL-DEN,12860.0,12890.0,13125.0,13124.0
2011-12-16 - AA-33-JFK-LAX,23800.0,23796.0,24185.0,24168.0
2011-12-30 - CO-1690-IAH-PDX,44850.0,44860.0,45113.0,43683.0
2011-12-04 - CO-1687-MCO-IAH,7140.0,7148.0,7293.0,7298.0
2011-12-09 - AA-1381-DFW-SFO,14210.0,14200.0,14430.0,14442.0
2011-12-24 - AA-1560-DFW-IAH,35685.0,35714.0,35750.0,35761.0
2011-12-22 - UA-503-BOS-SFO,33053.0,33139.0,33469.0,33510.0
2011-12-20 - CO-1237-IAH-ORD,29790.0,29795.0,29945.0,29945.0
2011-12-05 - UA-947-PDX-DEN,8594.0,8592.0,8745.0,8748.0
2012-01-02 - AA-3738-ORD-EWR,48750.0,48844.0,48858.0,48946.0
2011-12-20 - UA-1235-IAH-DTW,30310.0,30373.0,30482.0,30507.0
2011-12-10 - AA-75-IAD-LAX,15770.0,15775.0,16120.0,16090.0
2011-12-14 - UA-1281-IAH-PHL,20955.0,20981.0,21117.0,21139.0
2011-12-26 - AA-295-MIA-ORD,38685.0,38718.0,38895.0,38885.0
2011-12-01 - AA-1798-LAX-SFO,3075.0,3082.0,3150.0,3147.0
2012-01-03 - UA-1219-EWR-PBI,49739.0,49738.0,49922.0,49903.0
2011-12-08 - UA-235-DEN-LAX,12995.0,13006.0,13125.0,13125.0
2011-12-19 - AA-3719-IAH-LAX,28485.0,28501.0,28684.0,28685.0
2011-12-16 - AA-1733-ORD-PHX,24585.0,24599.0,24796.0,24794.0
2011-12-19 - UA-86-PVG-EWR,27895.0,27895.0,28760.0,28761.0
2011-12-01 - UA-867-SFO-LAX,2615.0,2624.0,2708.0,2722.0
2011-12-08 - AA-1578-SEA-DFW,12820.0,12839.0,13055.0,13061.0
2011-12-20 - AA-1624-LAX-ORD,30160.0,30169.0,30396.0,30397.0
2012-01-02 - UA-2909-PVD-CLT,48195.0,48189.0,48340.0,48351.0
2011-12-03 - AA-2212-CUN-DFW,5090.0,5105.0,5265.0,5260.0
2011-12-17 - UA-2409-CLT-DEN,25240.0,25257.0,25469.0,25467.0
2011-12-14 - UA-5148-EWR-YHZ,21715.0,21738.0,21826.0,21820.0
2011-12-04 - CO-1687-MCO-IAH,7140.0,7165.0,7278.0,7284.0
2012-01-02 - UA-308-ORD-CVG,49014.0,49086.0,49088.0,49130.0
2011-12-30 - AA-16-SFO-JFK,44430.0,44448.0,44760.0,44759.0
2011-12-27 - AA-2885-DFW-CVG,40320.0,40317.0,40450.0,40449.0
2011-12-28 - UA-2443-CLT-ORD,41320.0,41322.0,41446.0,41452.0
2011-12-05 - CO-1026-MCO-IAH,7885.0,7886.0,8040.0,8042.0
2011-12-08 - AA-610-DFW-BOS,13035.0,13110.0,13217.0,11840.0
2011-12-02 - UA-1708-DFW-EWR,3645.0,3643.0,3846.0,3853.0
2011-12-18 - UA-2706-EWR-CLT,27329.0,27352.0,27453.0,27432.0
2011-12-10 - CO-1506-EWR-SFO,15170.0,15192.0,15563.0,15536.0
2011-12-09 - AA-177-JFK-SFO,14320.0,14334.0,14710.0,14676.0
2011-12-10 - AA-1960-MIA-TPA,15705.0,15725.0,15751.0,15764.0
2011-12-28 - AA-2574-MIA-ATL,41755.0,41761.0,41875.0,41872.0
2011-12-24 - AA-644-DEN-DFW,35625.0,35622.0,35745.0,35750.0
2011-12-05 - UA-3759-RDU-IAD,8513.0,8523.0,8555.0,8565.0
2011-12-12 - AA-4307-ORD-DTW,18765.0,18793.0,18850.0,18840.0
2011-12-20 - CO-1031-IAH-DFW,30105.0,30109.0,30185.0,30185.0
2011-12-24 - UA-3050-PHX-CLT,35645.0,35642.0,35877.0,35867.0
2011-12-13 - UA-5487-SFO-MRY,19839.0,19877.0,19869.0,19897.0
2011-12-20 - UA-2468-CLT-DFW,29980.0,29978.0,30156.0,30147.0
2011-12-05 - UA-3759-RDU-IAD,8513.0,8513.0,8575.0,8575.0
2011-12-31 - UA-4202-CLT-IAH,45315.0,45620.0,45499.0,45802.0
2012-01-03 - UA-2487-CLT-FLL,50475.0,50475.0,50596.0,50596.0
2011-12-04 - AA-1735-MIA-KIN,6820.0,6828.0,6915.0,6907.0
2011-12-17 - UA-414-SFO-EWR,25511.0,25535.0,25829.0,25843.0
2011-12-10 - AA-75-IAD-LAX,15770.0,15775.0,16120.0,16090.0
2011-12-31 - AA-3842-MSP-ORD,45360.0,45350.0,45450.0,45440.0
2011-12-31 - AA-118-LAX-JFK,45540.0,45592.0,45841.0,45876.0
2011-12-18 - UA-1473-EWR-LAX,27300.0,27298.0,27678.0,27666.0
2011-12-12 - AA-1560-DFW-IAH,18405.0,18471.0,18470.0,18512.0
2011-12-22 - AA-59-JFK-SFO,32410.0,32405.0,32805.0,32826.0
2011-12-13 - AA-3728-EWR-ORD,19825.0,19828.0,19990.0,19971.0
2011-12-05 - UA-1070-SEA-EWR,8145.0,8152.0,8458.0,8491.0
2011-12-26 - CO-89-IAH-EWR,38160.0,38158.0,38360.0,38366.0
2011-12-09 - UA-702-MCO-ORD,14109.0,14131.0,14267.0,14265.0
2012-01-01 - UA-2443-CLT-ORD,47080.0,47113.0,47206.0,47209.0
2011-12-12 - AA-3592-MIA-CLE,18495.0,18510.0,18670.0,18670.0
2011-12-01 - AA-3822-DEN-LAX,2860.0,2907.0,3020.0,3035.0
2011-12-19 - AA-1942-MIA-ATL,29010.0,29027.0,29125.0,29129.0
2011-12-03 - AA-3468-CVG-MIA,5040.0,5057.0,5215.0,5200.0
2011-12-13 - AA-185-JFK-LAX,20280.0,20280.0,19223.0,19223.0
2011-12-05 - CO-4439-MEM-IAH,8279.0,8298.0,8390.0,8408.0
2011-12-01 - AA-1735-MIA-KIN,2500.0,2521.0,2595.0,2607.0
2011-12-01 - CO-51-EWR-CLE,2705.0,2702.0,2805.0,2788.0
2012-01-03 - AA-1826-MFE-DFW,49695.0,49689.0,49790.0,49779.0
2011-12-09 - AA-3859-IAH-ORD,13750.0,13757.0,13900.0,13872.0
2011-12-07 - CO-1193-EWR-MCO,10935.0,10989.0,11118.0,11153.0
2011-12-27 - AA-282-YVR-DFW,39865.0,39870.0,40095.0,40089.0
2011-12-18 - UA-1226-EWR-PHX,26610.0,26612.0,26953.0,26952.0
2011-12-16 - AA-1718-ORD-BOS,23950.0,23965.0,24075.0,24066.0
2011-12-16 - AA-2147-MIA-CUN,24540.0,24554.0,24645.0,24630.0
2011-12-19 - AA-2281-SDF-DFW,28060.0,28065.0,28198.0,28179.0
2011-12-03 - CO-1661-PHX-IAH,5605.0,5608.0,5764.0,5768.0
2011-12-01 - AA-2098-ORD-BOS,2720.0,2729.0,2850.0,2842.0
2011-12-31 - AA-1294-IAH-MIA,46055.0,46049.0,46200.0,46184.0
2011-12-30 - UA-520-ORD-MCO,44053.0,44050.0,44212.0,44209.0
2012-01-02 - UA-867-SFO-LAX,48710.0,48812.0,48781.0,48865.0
2011-12-27 - AA-971-MIA-SJO,39745.0,39749.0,39910.0,39910.0
2011-12-26 - AA-20-SFO-JFK,38820.0,38815.0,39145.0,39134.0
2011-12-29 - UA-1596-EWR-ORD,43140.0,43158.0,43298.0,43304.0
2011-12-11 - AA-1294-IAH-MIA,17255.0,17250.0,17400.0,17394.0
2011-12-20 - AA-1560-DFW-IAH,29925.0,29933.0,29990.0,29983.0
2011-12-10 - UA-3798-MIA-IAD,15215.0,15225.0,15355.0,15365.0
2011-12-08 - AA-244-LAX-MCO,12555.0,12548.0,12830.0,12816.0
2011-12-26 - UA-1220-EWR-DFW,38735.0,38760.0,38966.0,38971.0
2011-12-30 - CO-107-EWR-IAH,44405.0,44406.0,44650.0,44616.0
2012-01-01 - AA-2453-DFW-LAX,47350.0,47364.0,47525.0,47524.0
2011-12-05 - UA-3500-LGA-IAD,7870.0,7897.0,7935.0,7945.0
2012-01-02 - AA-3735-CLE-ORD,48815.0,48815.0,48910.0,48910.0
2011-12-20 - AA-3534-CLT-MIA,29730.0,29718.0,29860.0,29838.0
2011-12-11 - UA-855-IAH-SFO,16725.0,16723.0,16990.0,16981.0
2011-12-14 - CO-1201-ATL-IAH,20865.0,20857.0,21011.0,21005.0
2012-01-01 - AA-2149-MIA-CUN,47170.0,47181.0,47280.0,47286.0
2011-12-25 - AA-3703-ORD-ATL,37380.0,37405.0,37495.0,37487.0
2011-12-25 - AA-2268-PHX-ORD,36855.0,36862.0,37061.0,37056.0
2011-12-26 - AA-20-SFO-JFK,38820.0,38835.0,39145.0,39128.0
2011-12-26 - UA-1076-DEN-IAH,38885.0,38902.0,39026.0,39006.0
2011-12-18 - CO-23-EWR-IAH,27027.0,27056.0,27277.0,27295.0
2012-01-02 - UA-416-LAX-JFK,48693.0,48700.0,49019.0,49044.0
2011-12-20 - UA-4444-IAH-XNA,30330.0,30374.0,30422.0,30443.0
2011-12-03 - CO-4140-MSP-EWR,5270.0,5265.0,5425.0,5426.0
2011-12-19 - AA-4325-CLT-ORD,28870.0,28874.0,29005.0,28991.0
2011-12-08 - AA-1381-DFW-SFO,12770.0,12765.0,12990.0,12981.0
2011-12-25 - AA-2268-PHX-ORD,36855.0,36860.0,37065.0,37058.0
2011-12-08 - AA-2238-DFW-CLT,12910.0,12922.0,13045.0,13039.0
2011-12-08 - UA-254-DEN-ORD,12978.0,12978.0,13115.0,13116.0
2011-12-16 - AA-4344-DTW-ORD,24225.0,24228.0,24295.0,24275.0
2011-12-04 - UA-1036-IAH-DEN,6990.0,7010.0,7140.0,7158.0
2011-12-01 - AA-2281-SDF-DFW,2140.0,2137.0,2295.0,2281.0
2011-12-05 - AA-474-PHX-DFW,8105.0,8097.0,8245.0,8224.0
2011-12-16 - AA-1074-DFW-ATL,24240.0,24240.0,24355.0,24366.0
2011-12-22 - UA-1974-CLT-TLH,33340.0,33345.0,33434.0,33455.0
2012-01-01 - AA-1811-MIA-IAH,47690.0,47702.0,47860.0,47860.0
2011-12-27 - AA-692-MIA-EWR,39935.0,39930.0,40105.0,40127.0
2012-01-03 - AA-530-MIA-JFK,50180.0,50219.0,50365.0,50378.0
2011-12-07 - AA-4192-CLT-ORD,11240.0,11272.0,11380.0,11363.0
2011-12-30 - AA-4344-DTW-ORD,44385.0,44417.0,44470.0,44486.0
2011-12-30 - UA-245-SFO-HNL,44307.0,44359.0,44635.0,44674.0
2011-12-01 - UA-314-SFO-JFK,2880.0,2891.0,1755.0,3176.0
2011-12-30 - AA-1381-DFW-SFO,44450.0,44456.0,44670.0,44674.0
2011-12-02 - AA-3821-LAX-DEN,4335.0,4341.0,4460.0,4456.0
2012-01-01 - CO-1588-IAH-RSW,47666.0,47681.0,47791.0,47793.0
2011-12-22 - UA-5748-SBN-ORD,32530.0,32520.0,32577.0,32557.0
2011-12-09 - UA-271-PHL-DEN,14300.0,14332.0,14565.0,14583.0
2011-12-30 - AA-309-ORD-MCO,44230.0,44276.0,44380.0,44432.0
2011-12-19 - AA-3719-IAH-LAX,28485.0,28487.0,28705.0,28691.0
2011-12-05 - AA-1044-DFW-CMH,8170.0,8185.0,8305.0,8307.0
2011-12-17 - CO-1262-ORD-EWR,25420.0,25465.0,25537.0,25586.0
2011-12-30 - CO-1503-IAH-ORD,44540.0,44570.0,44678.0,44721.0
2011-12-30 - AA-1210-ORD-BOS,44290.0,44285.0,44415.0,44424.0
2011-12-20 - AA-789-ORD-DEN,29945.0,29954.0,30080.0,30069.0
2011-12-30 - AA-1445-ATL-DFW,44155.0,44155.0,44310.0,44309.0
2011-12-31 - UA-4202-CLT-IAH,45315.0,45620.0,45499.0,45802.0
2011-12-24 - AA-3824-DEN-LAX,36190.0,36203.0,36350.0,36303.0
2011-12-20 - AA-3851-ORD-ATL,29790.0,29790.0,29905.0,29900.0
2011-12-14 - AA-329-LGA-ORD,21215.0,21438.0,21370.0,21614.0
2011-12-02 - CO-1237-IAH-FLL,3860.0,3867.0,4008.0,4001.0
2011-12-17 - AA-33-JFK-LAX,25240.0,25269.0,25625.0,25599.0
2011-12-13 - AA-2336-DFW-ORD,19655.0,19664.0,19795.0,19762.0
2011-12-08 - UA-1220-EWR-DFW,12749.0,12753.0,12994.0,12995.0
2011-12-04 - UA-3740-JAX-IAD,6643.0,6647.0,6742.0,6744.0
2011-12-30 - AA-1381-DFW-SFO,44450.0,44456.0,44670.0,44674.0
2011-12-24 - AA-3804-PHL-ORD,35735.0,35728.0,35885.0,35865.0
2011-12-22 - CO-88-EWR-IAH,33120.0,33141.0,33358.0,33389.0
2011-12-01 - UA-37-EWR-MCO,2549.0,2581.0,2695.0,2706.0
2011-12-20 - UA-6121-ORD-LIT,29920.0,29926.0,30023.0,30014.0
2011-12-22 - UA-91-EWR-LAX,32370.0,32407.0,32732.0,32767.0
2011-12-31 - CO-1546-IAH-EWR,45950.0,46015.0,46145.0,46182.0
2011-12-12 - AA-3536-CLT-MIA,18580.0,18576.0,18710.0,18708.0
2011-12-10 - UA-1123-EWR-TPA,15760.0,15786.0,15917.0,15935.0
2011-12-26 - AA-20-SFO-JFK,38820.0,38815.0,39145.0,39134.0
2011-12-03 - UA-386-DEN-BOS,5516.0,5544.0,5740.0,5768.0
2011-12-12 - UA-2464-CLT-DFW,18259.0,18255.0,18428.0,18417.0
2011-12-01 - CO-1026-MCO-IAH,2125.0,2119.0,2280.0,2266.0
2011-12-03 - AA-2297-JFK-MIA,4955.0,4978.0,5145.0,5125.0
2011-12-31 - AA-1206-PHX-ORD,46045.0,46051.0,46250.0,46217.0
2011-12-24 - CO-1216-EWR-BZE,35395.0,35405.0,35698.0,35681.0
2012-01-01 - CO-59-IAH-DEN,47490.0,47488.0,47651.0,47643.0
2011-12-19 - UA-3042-PHX-BOS,28375.0,28398.0,28673.0,28661.0
2011-12-18 - AA-1917-JFK-MCO,27115.0,27146.0,27280.0,27277.0
2012-01-01 - AA-1811-MIA-IAH,47690.0,47702.0,47860.0,47860.0
2011-12-07 - AA-3771-ORD-IAH,10930.0,10931.0,11100.0,11076.0
2011-12-15 - UA-3759-SYR-IAD,22240.0,22235.0,22330.0,22310.0
2011-12-11 - UA-2464-CLT-DFW,16819.0,16814.0,16988.0,16982.0
2011-12-05 - AA-1217-FLL-DFW,8160.0,8179.0,8355.0,8357.0
2011-12-12 - UA-779-IAD-BOS,18325.0,18319.0,18420.0,18409.0
2011-12-27 - AA-3729-PHL-ORD,40360.0,40462.0,40505.0,40564.0
2011-12-13 - AA-3786-IAH-ORD,20040.0,20052.0,20177.0,20161.0
2011-12-08 - AA-2238-DFW-CLT,12910.0,12908.0,13045.0,13042.0
2011-12-07 - CO-1193-EWR-MCO,10935.0,10934.0,11118.0,11153.0
2011-12-07 - AA-932-UIO-MIA,10750.0,10767.0,10995.0,11016.0
2011-12-17 - AA-518-MIA-JFK,25170.0,25187.0,25335.0,25327.0
2011-12-22 - UA-2997-PHL-PHX,32915.0,32925.0,33235.0,33239.0
2012-01-01 - UA-1191-LGA-IAH,47521.0,47533.0,47756.0,47746.0
2011-12-12 - UA-6273-SFO-SLC,18579.0,18594.0,18679.0,18679.0
2011-12-09 - UA-779-BOS-DEN,14140.0,14138.0,14422.0,14412.0
2011-12-28 - UA-3038-PHX-ATL,41340.0,41339.0,41567.0,41559.0
2011-12-05 - UA-2825-MSP-PHX,8635.0,8657.0,8843.0,8830.0
2011-12-19 - CO-1439-IAH-CLE,28594.0,28603.0,28760.0,28754.0
2011-12-30 - CO-1054-IAH-EWR,44825.0,44835.0,43558.0,43568.0
2012-01-03 - AA-685-MIA-IAH,50150.0,50150.0,50320.0,50312.0
2011-12-30 - CO-1687-MCO-IAH,44580.0,44603.0,44719.0,44734.0
2011-12-01 - UA-2861-PHX-CLT,2660.0,2680.0,2895.0,2895.0
2011-12-07 - UA-1442-EWR-LIR,10888.0,10885.0,11250.0,11219.0
2011-12-27 - AA-282-YVR-DFW,39865.0,39865.0,40095.0,40090.0
2011-12-20 - UA-1008-BOG-IAH,29630.0,29647.0,29942.0,29945.0
2011-12-27 - AA-2348-DFW-ORD,39965.0,40015.0,40105.0,40158.0
2011-12-05 - UA-6166-TVC-ORD,8433.0,8433.0,8512.0,8512.0
2011-12-09 - UA-1036-IAH-DEN,14190.0,14192.0,14340.0,14338.0
2011-12-09 - AA-4180-ORD-CLT,13965.0,13982.0,14075.0,14067.0
2011-12-17 - UA-2939-PHL-CLT,25400.0,25433.0,25513.0,25515.0
2011-12-13 - CO-57-EWR-MCO,19890.0,19892.0,20059.0,20055.0
2011-12-05 - UA-1495-CLT-EWR,8600.0,8678.0,8729.0,8794.0
2011-12-14 - CO-1687-MCO-IAH,21540.0,21534.0,21693.0,21695.0
2011-12-30 - UA-5836-BNA-ORD,43984.0,43989.0,44089.0,44073.0
2011-12-07 - UA-1628-IAH-AUS,10990.0,11024.0,11052.0,11057.0
2011-12-14 - AA-1373-MCO-DFW,21020.0,21030.0,21180.0,21190.0
2011-12-13 - AA-4163-DTW-ORD,20045.0,20038.0,20135.0,20096.0
2011-12-19 - AA-1940-ORD-MIA,28880.0,28897.0,29055.0,29051.0
2012-01-03 - AA-518-MIA-JFK,49650.0,49708.0,49799.0,49837.0
2011-12-08 - AA-1381-DFW-SFO,12770.0,12750.0,12970.0,12977.0
2012-01-01 - UA-235-LAX-SFO,46920.0,46927.0,47006.0,47000.0
2012-01-01 - AA-1718-ORD-BOS,46990.0,46990.0,47115.0,47130.0
2011-12-14 - CO-1687-MCO-IAH,21540.0,21534.0,21693.0,21695.0
2011-12-13 - UA-3798-ORD-IND,19870.0,19875.0,19927.0,19926.0
2011-12-26 - UA-1693-MCO-IAH,38270.0,38283.0,38432.0,38429.0
2011-12-30 - UA-534-LAX-JFK,44173.0,44256.0,44499.0,44560.0
2011-12-29 - AA-3-JFK-LAX,42780.0,42788.0,43145.0,43135.0
2011-12-10 - UA-308-SFO-PIT,15846.0,15875.0,16130.0,16860.0
2012-01-01 - UA-1123-IAH-EWR,47174.0,47191.0,47378.0,47384.0
2011-12-08 - CO-1500-ORD-IAH,12210.0,12210.0,12375.0,12366.0
2011-12-25 - AA-1518-DFW-SDF,37090.0,37084.0,37210.0,37183.0
2011-12-18 - AA-2348-DFW-ORD,27005.0,27013.0,27145.0,27110.0
2011-12-14 - CO-1008-IAH-LAX,21390.0,21388.0,21610.0,21608.0
2011-12-08 - AA-2362-DFW-ORD,12855.0,12860.0,13000.0,12997.0
2011-12-16 - AA-1221-MCO-ORD,24540.0,24538.0,24710.0,24701.0
2011-12-27 - AA-272-SFO-MIA,40640.0,40658.0,39492.0,39492.0
2011-12-11 - UA-1099-ORD-SNA,16765.0,16755.0,17020.0,17021.0
2011-12-30 - AA-4362-DTW-ORD,44250.0,44242.0,44340.0,44336.0
2011-12-31 - AA-2134-CCS-MIA,45330.0,45381.0,45535.0,45517.0
2011-12-05 - CO-1690-IAH-EWR,8095.0,8117.0,8303.0,8303.0
2011-12-08 - CO-1031-IAH-DFW,12815.0,12836.0,12879.0,12880.0
2011-12-31 - UA-2906-PHL-MCO,45890.0,45926.0,46043.0,46050.0
2011-12-08 - AA-2348-DFW-ORD,12605.0,12616.0,12745.0,12722.0
2011-12-13 - UA-3455-ORD-SDF,20262.0,20256.0,20336.0,20320.0
2011-12-04 - CO-1694-LAX-IAH,7395.0,7395.0,6141.0,6141.0
2011-12-31 - UA-2568-PHL-FLL,45405.0,45401.0,45581.0,45566.0
